curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_334:0002027,gari chaff coarse weight in g,garicoshfwt,,,Recommended,,,,,EN,Cassava,CO_334:0000375,Gari chaff weight,Quality trait,Chaff weight,chaffwt,,,,,Recommended,,CO_334:0010492,Measurement: Gari shaft weight coarse_method,Measurement,Weigh gari shaft using coarse sieve.,,,CO_334:0100623,g,Numerical,,,,,,,,,,,,,,
,CO_334:0002028,gari chaff medium weight in g,garimdshfwt,,,Recommended,,,,,EN,Cassava,CO_334:0000375,Gari chaff weight,Quality trait,Chaff weight,chaffwt,,,,,Recommended,,CO_334:0010493,Measurement: Gari shaft weight medium_method,Measurement,Weigh gari shaft using medium sieve.,,,CO_334:0100623,g,Numerical,,,,,,,,,,,,,,
,CO_334:0002032,plot volume in m3,plotvol,,,Recommended,,,,,EN,Cassava,CO_334:0002030,Plot volume,Remote sensing trait,Volume derived from probability distribution (Weibull).,,,,,,Recommended,,CO_334:0010516,Estimation: Plot volume_method,Estimation,Estimation based on Weibull's continuous probability distribution for deriving the scale and shape parameters. It is calculated as the sum of all z-values (the height of every point in the point cloud) multiplied by 0.01 and 0.01 (every pixel is 1cm resolution).,,,CO_334:0100681,m3,Numerical,,,,,,,,,,,,,,
,CO_334:0002033,plant height per plot in m,plantht,,,Recommended,,,,,EN,Cassava,CO_334:0002031,Plant height per plot,Remote sensing trait,Plant height calculated from result of drone image analysis.,,,,,,Recommended,,CO_334:0010303,Measurement: Plant height_method,Measurement,Measured as height from ground level to the top of canopy at harvest,,,CO_334:0100679,m,Numerical,,,,,,,,,,,,,,
,CO_334:0002036,weibull fit scale variable,wscale,,,Recommended,,,,,EN,Cassava,CO_334:0002034,Weibull scale trait,Remote sensing trait,Parameter of weibull function fitted to the pixel height density distribution of a plot.,,,,,,Recommended,,CO_334:0010496,Calculation: Weibull function,Computation,Weibull continous probability distribution,,,,,,,,,,,,,,,,,,,
,CO_334:0002037,weibull fit shape variable,wshape,,,Recommended,,,,,EN,Cassava,CO_334:0002035,Weibull shape trait,Remote sensing trait,Parameter of Weibull function fitted to the pixel height density distribution of a plot.,,,,,,Recommended,,CO_334:0010496,Calculation: Weibull function,Computation,Weibull continous probability distribution,,,,,,,,,,,,,,,,,,,
,CO_334:0002038,canopy width in cm,canwidth,,,Recommended,,,,,EN,Cassava,CO_334:0002039,Canopy width,Morphological trait,Width of cassava leaf canopy,"canwidth, canwidth_cm",,,,,Recommended,,CO_334:0010497,Measurement: Canopy width_method,Measurement,,,,CO_334:0100558,cm,Numerical,,,,,,,,,,,,,,
,CO_334:0002043,cassava rust disease severity evaluation,crds,,,Recommended,,,,,EN,Cassava,CO_334:0002041,Cassava rust disease severity,fungal disease,Severity of symptom caused by Uromyces manihots in leaves,crds,,,,,Recommended,,CO_334:0010500,Visual Observation: Cassava rust disease severity_method,Estimation,Visual rating of cassava rust disease by observing symptomatic plants in a plot.,,,CO_334:0100682,5 pt scale,Nominal,,,,,1 = clean,2 = Up to,3 =,4 =,5 =,,,,,
,CO_334:0002044,cassava rust disease incidence evaluation,crdi,,,Recommended,,,,,EN,Cassava,CO_334:0002042,Cassava rust disease incidence,fungal disease,Proportion of plants in a plot with symptom of Uromyces manihots,crdi,,,,,Recommended,,CO_334:0010499,Counting: Cassava rust disease incidence_method,Counting,Proportion of plants in a plot showing symptom of rust (Uromyces manihot).,,,CO_334:0100582,ratio,Numerical,,,,,,,,,,,,,,
,CO_334:0002046,dry weight of biomass in kg,biodmc,,,Recommended,,,,,EN,Cassava,CO_334:0002045,Biomass dry weight,Dry matter content,"Total plant mass (stem, leaves and petiole) above ground.",biodmc,,,,,Recommended,,CO_334:0010498,Measurement: Dry weight of biomass_method,Measurement,Measurement of total plant biomass by drying in oven for ten days at fifty degrees celsius.,,,CO_334:0100493,kg,Numerical,,,,,,,,,,,,,,
,CO_334:0002048,leaf edibility sensory assessment 0&1,,,,Recommended,,,,,EN,Cassava,CO_334:0002047,Leaf edibility,Quality trait,Palatability of cassava leaves likened to be eaten as fresh vegetable,"leafed, leafed",,,,,Recommended,,CO_334:0010501,Sensory assessment: Leaf edibility_method,Estimation,Assessment of how delicious and palatable cooked cassava leaf is by eating,,,CO_334:0100539,2pt scale,Nominal,,,,,0 = non palatable and,1 = palatable,,,,,,,,
,CO_334:0002050,cooking quality visual rating 0-2,cookqty,,,Recommended,,,,,EN,Cassava,CO_334:0002049,Cooking quality,Quality trait,Cooking characteristics of cassava root,cookqty,,,,,Recommended,,,,,,,,,,,,,,,,,,,,,,,,
,CO_334:0002053,fufu smell perception by rating 0&1,,,,Recommended,,,,,EN,Cassava,CO_334:0002051,Fufu smell,Aroma trait,Smell of fufu after processing,"fufusm, FuOd, fufu odour",,,,,Recommended,,CO_334:0010505,Olfactory Perception: Fufu smell_method,Estimation,Percieve the fufu product and check to see if it has some smell.,,,CO_334:0100539,2pt scale,Nominal,,,,,,,,,,,,,,
,CO_334:0002054,cbsv quantification with RTPCR in cycle threshold,,,,Recommended,,,,,EN,Cassava,CO_334:0000036,Cassava brown streak disease leaf severity,viral disease,Severity of the symptoms on leaf caused by cassava brown streak virus in the family of Potyviridae and genus Ipomovirus,"CBSDRtSev, Cassava brown streak disease leaf severity - Cassavabase",,,,,Recommended,,CO_334:0010510,PCR assay: Cassava Brown Streak Virus_method,Computation,One step TaqMan method used with primers and probes for CBSV,,,CO_334:0100690,c/t,Numerical,,,,,,,,,,,,,,
,CO_334:0002055,ucbsv quantification with RTPCR in cycle threshold,,,,Recommended,,,,,EN,Cassava,CO_334:0000036,Cassava brown streak disease leaf severity,viral disease,Severity of the symptoms on leaf caused by cassava brown streak virus in the family of Potyviridae and genus Ipomovirus,"CBSDRtSev, Cassava brown streak disease leaf severity - Cassavabase",,,,,Recommended,,CO_334:0010511,PCR assay: Ugandan Cassava Brown Streak Virus_method,Computation,One step TaqMan method used with primers and probes for UCBSV amplification,,,CO_334:0100690,c/t,Numerical,,,,,,,,,,,,,,
,CO_334:0002056,dry matter content by SciO in percentage,,,,Recommended,,,,,EN,Cassava,CO_334:0000424,Root dry matter content,Dry matter content,Dry matter content of root related terms.,RtDMC,,,,,Recommended,,CO_334:0010508,Prediction: Dry matter content by SciO_method,Prediction,"Prediction of dry matter content using spectrum generated by mini hand-held NIRS device (700-1100) done by placing the device consistently on three different parts of dissected root sections ( proximal, axial and distal).",,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002057,dry matter content by table-top NIRS in percentage,dmNIRS,,,Recommended,,,,,EN,Cassava,CO_334:0000424,Root dry matter content,Dry matter content,Dry matter content of root related terms.,RtDMC,,,,,Recommended,,CO_334:0010509,Prediction: Dry matter content by table-top NIRS_method,Prediction,"Prediction of dry matter content based on spectrum generated using table-top NIRS (wavelength of 850-2500) done by placing chopped and mashed cassava sample into the machine; the sample is rotated at four different degrees (0, 90, 180 and 270)",,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002058,dry matter content by QST in percentage,dmqst,,,Recommended,,,,,EN,Cassava,CO_334:0000424,Root dry matter content,Dry matter content,Dry matter content of root related terms.,RtDMC,,,,,Recommended,,CO_334:0010507,Prediction: Dry matter content by QST_method,Prediction,"Prediction of dry matter content using spectrum generated by hand-held NIRS device ( wavelength range of 350-2500) done by placing the device consistently on three different parts of dissected root sections ( proximal, axial and distal).",,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002059,attieke smell perception by rating 0&1,,,,Recommended,,,,,EN,Cassava,CO_334:0002052,Attieke smell,Quality trait,Smell of attieke after processing,attksm,,,,,Recommended,,CO_334:0010506,Olfactory Perception: Attieke smell_method,Estimation,Percieve the fufu product and check to see if it has some smell.,,,CO_334:0100539,2pt scale,Nominal,,,,,,,,,,,,,,
,CO_334:0002064,B chromometer value of fresh root,b*_fresh,,,Recommended,,,,,EN,Cassava,CO_334:0002062,B chromometer,Quality trait,b scale indicate yellow vs. blue where a positive number indicates yellow and a negative number indicates blue.,bval,,,,,Recommended,,CO_334:0010522,Computation: Chromometer color values,Computation,Color scales based on the Opponent-Color Theory,,,,,,,,,,,,,,,,,,,
,CO_334:0002065,L chromometer of fresh root,L*_fresh,,,Recommended,,,Ekanem,,EN,Cassava,CO_334:0002061,L chromometer,Quality trait,L scale from chromometer indicate light vs. dark where a low number (0-50) indicates dark and a high number (51-100) indicates light,lval,,,,,Recommended,,CO_334:0010522,Computation: Chromometer color values,Computation,Color scales based on the Opponent-Color Theory,,,,,,,,,,,,,,,,,,,
,CO_334:0002066,A chromometer value of fresh root,a*_fresh,,,Recommended,,,,,EN,Cassava,CO_334:0002063,A chromometer,Quality trait,a scale indicate red vs. green where a positive number indicates red and a negative number indicates green,,,,,,Recommended,,CO_334:0010522,Computation: Chromometer color values,Computation,Color scales based on the Opponent-Color Theory,,,,,,,,,,,,,,,,,,,
,CO_334:0002068,Change in weight after boiling computation percentage,water absorption,,,Recommended,,,,,EN,Cassava,CO_334:0002067,Change in weight after boiling,Quality trait,Change in the weight of cassava root after boiling at specific time,,,,,,Recommended,,CO_334:0010523,Computation: Change in weight after boiling,Computation,"The weight of 8 pieces of cassava roots pooled together is measured before boiling. Change in weight is calculated as the weight difference before and after boiling divided by the initial weight before boiling, and expressed as percentage. The experiment is recommended in triplicate (8 pieces x 3)",,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002070,time of boiling estimation minute,,,,Recommended,,,,,EN,Cassava,CO_334:0002069,Time of boiling,Quality trait,Time required to boil root to become soft and acceptable for consumption,boiltime,,,,,Recommended,,CO_334:0010524,Estimation: Time of boiling,Estimation,"Eight pieces of cassava roots are monitored during boiling by carefully probing their surface with a fork and visually assessing their appearance, until becoming soft. The time at which six out of the eight pieces become soft, is recorded as Optimum Cooking Time (OCT) (after subtracting if necessary the cumulated time the strainer was outside the boiling water for Change in weight measurements). Three replications are recommended. If the roots need more than 60 minutes to boil, the experiment is interrupted and OCT of 60 min is reported.",,,CO_334:0100696,minute,Numerical,,,,,,,,,,,,,,
,CO_334:0002072,textural characteristic gradient extrusion g/mm,,,,Recommended,,,,,EN,Cassava,CO_334:0002071,Textural characteristic,Quality trait,Textural characteristics of boiled cassava root.,texture,,,,,Recommended,,CO_334:0010525,Measurement: Textural characteristic,Measurement,"A piece of boiled cassava root (half-cylinder 5.5 cm diameter, 6 cm long) was placed flat-face down in an Ottawa cell and pushed through a 5-blade grid over a distance of 20 mm at 1 mm/s. The force to carry out this extrusion was recorded, together with the distance traveled and the time. The texture profile was represented on a diagram as Force vs Distance traveled. The measurement was repeated 18 times with 18 different pieces of roots, and the average was reported.",,,CO_334:0100698,g/mm,Numerical,,,,,,,,,,,,,,
,CO_334:0002073,textural characteristic max force extrusion g,,,,Recommended,,,,,EN,Cassava,CO_334:0002071,Textural characteristic,Quality trait,Textural characteristics of boiled cassava root.,texture,,,,,Recommended,,CO_334:0010525,Measurement: Textural characteristic,Measurement,"A piece of boiled cassava root (half-cylinder 5.5 cm diameter, 6 cm long) was placed flat-face down in an Ottawa cell and pushed through a 5-blade grid over a distance of 20 mm at 1 mm/s. The force to carry out this extrusion was recorded, together with the distance traveled and the time. The texture profile was represented on a diagram as Force vs Distance traveled. The measurement was repeated 18 times with 18 different pieces of roots, and the average was reported.",,,CO_334:0100623,g,Numerical,,,,,,,,,,,,,,
,CO_334:0002074,textural characteristic distance at max force extrusion mm,,,,Recommended,,,,,EN,Cassava,CO_334:0002071,Textural characteristic,Quality trait,Textural characteristics of boiled cassava root.,texture,,,,,Recommended,,CO_334:0010525,Measurement: Textural characteristic,Measurement,"A piece of boiled cassava root (half-cylinder 5.5 cm diameter, 6 cm long) was placed flat-face down in an Ottawa cell and pushed through a 5-blade grid over a distance of 20 mm at 1 mm/s. The force to carry out this extrusion was recorded, together with the distance traveled and the time. The texture profile was represented on a diagram as Force vs Distance traveled. The measurement was repeated 18 times with 18 different pieces of roots, and the average was reported.",,,CO_334:0100697,mm,Numerical,,,,,,,,,,,,,,
,CO_334:0002075,textural characteristic end force extrusion g,,,,Recommended,,,,,EN,Cassava,CO_334:0002071,Textural characteristic,Quality trait,Textural characteristics of boiled cassava root.,texture,,,,,Recommended,,CO_334:0010525,Measurement: Textural characteristic,Measurement,"A piece of boiled cassava root (half-cylinder 5.5 cm diameter, 6 cm long) was placed flat-face down in an Ottawa cell and pushed through a 5-blade grid over a distance of 20 mm at 1 mm/s. The force to carry out this extrusion was recorded, together with the distance traveled and the time. The texture profile was represented on a diagram as Force vs Distance traveled. The measurement was repeated 18 times with 18 different pieces of roots, and the average was reported.",,,CO_334:0100623,g,Numerical,,,,,,,,,,,,,,
,CO_334:0002076,textural characteristic area under curve extrusion gmm,,,,Recommended,,,,,EN,Cassava,CO_334:0002071,Textural characteristic,Quality trait,Textural characteristics of boiled cassava root.,texture,,,,,Recommended,,CO_334:0010525,Measurement: Textural characteristic,Measurement,"A piece of boiled cassava root (half-cylinder 5.5 cm diameter, 6 cm long) was placed flat-face down in an Ottawa cell and pushed through a 5-blade grid over a distance of 20 mm at 1 mm/s. The force to carry out this extrusion was recorded, together with the distance traveled and the time. The texture profile was represented on a diagram as Force vs Distance traveled. The measurement was repeated 18 times with 18 different pieces of roots, and the average was reported.",,,CO_334:0100699,gmm,Numerical,,,,,,,,,,,,,,
,CO_334:0002077,textural characteristic linear distance extrusion mm,,,,Recommended,,,,,EN,Cassava,CO_334:0002071,Textural characteristic,Quality trait,Textural characteristics of boiled cassava root.,texture,,,,,Recommended,,CO_334:0010525,Measurement: Textural characteristic,Measurement,"A piece of boiled cassava root (half-cylinder 5.5 cm diameter, 6 cm long) was placed flat-face down in an Ottawa cell and pushed through a 5-blade grid over a distance of 20 mm at 1 mm/s. The force to carry out this extrusion was recorded, together with the distance traveled and the time. The texture profile was represented on a diagram as Force vs Distance traveled. The measurement was repeated 18 times with 18 different pieces of roots, and the average was reported.",,,CO_334:0100697,mm,Numerical,,,,,,,,,,,,,,
,CO_334:0002078,cassava brown streak disease root severity computation percentage,"CBSDpct, CBSDRtSev_Cmp_pct",,,Recommended,,,CO:curators,,EN,Cassava,CO_334:0000090,Cassava brown streak disease root severity,viral disease,Cassava brown streak disease root symptoms severity,"CBSDLfSev, Cassava brown streak disease root severity - Cassavabase",,,,,Recommended,,CO_334:0010526,Computation: Cassava brown streak disease root severity in percentage_method,Computation,Computation of visible tissues in the root cross sections that appear to be diseased using image analysis as described in https://csce.ucmss.com/cr/books/2018/LFS/CSREA2018/IPC3638.pdf,,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002079,root flesh color 50% inner ring visual rating 1-8,rtfcol50i,,,Recommended,,,,,EN,Cassava,CO_334:0000490,Storage Root Pulp Color,Morphological trait,Storage root pulp color,"PlpCol, plpcol",,,,,Recommended,,CO_334:0010527,Visual Rating: Root flesh color ring_method,Estimation,An assesment of the ring formed around the pulp. Rating is done by cutting the root and ring pattern is then checked from the center of the pulp.,,,CO_334:0100700,8pt scale,Nominal,,,,,1 = white,2 = light cream,3 = cream,4 = light yellow,5 = yellow,6 = deep yellow,7 = orange,8 = pink,,
,CO_334:0002080,root flesh color 25% center ring visual rating 1-8,rtfcol25c,,,Recommended,,,,,EN,Cassava,CO_334:0000490,Storage Root Pulp Color,Morphological trait,Storage root pulp color,"PlpCol, plpcol",,,,,Recommended,,CO_334:0010527,Visual Rating: Root flesh color ring_method,Estimation,An assesment of the ring formed around the pulp. Rating is done by cutting the root and ring pattern is then checked from the center of the pulp.,,,CO_334:0100700,8pt scale,Nominal,,,,,1 = white,2 = light cream,3 = cream,4 = light yellow,5 = yellow,6 = deep yellow,7 = orange,8 = pink,,
,CO_334:0002081,root flesh color 25% outer ring visual rating 1-8,rtfcol25o,,,Recommended,,,,,EN,Cassava,CO_334:0000490,Storage Root Pulp Color,Morphological trait,Storage root pulp color,"PlpCol, plpcol",,,,,Recommended,,CO_334:0010527,Visual Rating: Root flesh color ring_method,Estimation,An assesment of the ring formed around the pulp. Rating is done by cutting the root and ring pattern is then checked from the center of the pulp.,,,CO_334:0100700,8pt scale,Nominal,,,,,1 = white,2 = light cream,3 = cream,4 = light yellow,5 = yellow,6 = deep yellow,7 = orange,8 = pink,,
,CO_334:0002082,branching angle in degrees,brnangdg,,,Recommended,,,,,EN,Cassava,CO_334:0000294,Branching Angle,Plant branch morphological trait,Angle of branching (Angle between vertical plane and first branches),brnang,,,,,Recommended,,CO_334:0010530,Visual Scoring :Branching Angle_degree_method,Estimation,Visual rating of the angle between a vertical plane and first primary branch.,,,CO_334:0100702,degree,Numerical,,,,,,,,,,,,,,
,CO_334:0002083,bemisia tabaci adult : visual 1-5,btadtvs,,,Recommended,,,,,EN,Cassava,CO_334:0000410,Number of bemisia tabaci adult,insect damage,Number of Bemisia tabaci adult white flies,BTAdtNo,,,,,Recommended,,CO_334:0010528,Visual Observation:Whitefly severity evaluation_method,Estimation,The number of whitefly adults present in the buds,,,CO_334:0100701,5 pt scale,Nominal,,,,,,,,,,,,,,
,CO_334:0002084,thrips severity : visual 1-5,,,,Recommended,,,,,EN,Cassava,CO_334:0002085,Cassava Franklinella williamsi severity,insect damage,Franklinella williamsi,thrips,,,,,Recommended,,CO_334:0010529,Visual Observation: Thrips severity evaluation_method,Estimation,Assessment of the buds and apical leaf for discoloration and deformation,,,CO_334:0100701,5 pt scale,Nominal,,,,,,,,,,,,,,
,CO_334:0002086,starch content specific gravity EMBRAPA percentage,starchspg,,,Recommended,,,,,EN,Cassava,CO_334:0000474,Starch Content,Starch properties,Starch content,starch,,,,,Recommended,,CO_334:0010531,Calculation: Starch content_EMBRAPA_method,Computation,"Starch content calculation based specific gravity (spg)estimation of sampled cassava (weighing 4-5 kilogram of cassava root in air, and in water.It is calculated as root weight in air divided by the sum of root weight in air and root weight in water as described Kawano et al. (1987)). Starch value is derived using the equation: 158.3 * spg - 137.35 .It is applied in the Brazilian starch industry",,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002087,starch content specific gravity NRCRI percentage,starchsg,,,Recommended,,,,,EN,Cassava,CO_334:0000474,Starch Content,Starch properties,Starch content,starch,,,,,Recommended,,CO_334:0010532,Calculation: Starch content_NRCRI_method,Computation,"Starch content calculation based specific gravity (spg)estimation of sampled cassava (weighing 4-5 kilogram of cassava root in air, and in water.It is calculated as root weight in air divided by the sum of root weight in air and root weight in water as described Kawano et al. (1987)). Starch value is derived using the equation: 210.8 * spg - 213.4",,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002102,moisture content of flour estimation in percentage,,,,Recommended,,,,,EN,Cassava,CO_334:0002088,Moisture content of cassava flour,Viscosity trait,Moisture content of cassava flour.,moisture,,,,,Recommended,,CO_334:0010533,Estimation: Moisture content_method,Estimation,Determined as the loss in weight of a flour sample after oven drying expressed as a proportion of the original weight prior to oven drying,,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
,CO_334:0002103,Setback of flour calculation in pascal per seconds,,,,Recommended,,,,,EN,Cassava,CO_334:0002090,Setback,Viscosity trait,Final viscosity minus trough viscosity,setbck,,,,,Recommended,,CO_334:0010534,Calculation: Setback_method,Computation,Measured on cassava flour using the Rapid Visco Analyzer (RVA),,,CO_334:0100704,pascal per seconds,Numerical,,,,,,,,,,,,,,
,CO_334:0002104,Final viscosity of flour estimation in pascal per seconds,,,,Recommended,,,,,EN,Cassava,CO_334:0002092,Final viscosity,Viscosity trait,Viscosity at the end of the Rapid Visco Analyzer test,fvisc,,,,,Recommended,,CO_334:0010535,Estimation: Final viscosity_method,Estimation,Viscosity at the end of the RVA test,,,CO_334:0100704,pascal per seconds,Numerical,,,,,,,,,,,,,,
,CO_334:0002105,Breakdown of flour calculation in pascal per seconds,,,,Recommended,,,,,EN,Cassava,CO_334:0002094,Breakdown,Viscosity trait,Breakdown equals peak viscosity minus trough viscosity,,,,,,Recommended,,CO_334:0010536,Calculation: Breakdown_method,Computation,Breakdown equals peak viscosity minus trough viscosity,,,CO_334:0100704,pascal per seconds,Numerical,,,,,,,,,,,,,,
,CO_334:0002106,Trough of flour estimation in pascal per seconds,,,,Recommended,,,,,EN,Cassava,CO_334:0002096,Trough,Viscosity trait,The minimum viscosity after the peak,hold,,,,,Recommended,,CO_334:0010537,Estimation: Trough_method,Estimation,The minimum viscosity after the peak,,,CO_334:0100704,pascal per seconds,Numerical,,,,,,,,,,,,,,
,CO_334:0002107,Peak viscosity of flour measurement in degree celsius,,,,Recommended,,,,,EN,Cassava,CO_334:0002098,Peak viscosity,Viscosity trait,Maximum viscosity during the heating or hold phase of the RVA test. It is the maximum hot paste viscosity,peakvsc,,,,,Recommended,,CO_334:0010538,Measurement: Peak viscosity_method,Measurement,Maximum viscosity during the heating or hold phase of the RVA test,,,CO_334:0100704,pascal per seconds,Numerical,,,,,,,,,,,,,,
,CO_334:0002108,Pasting temperature of flour measurement in degree celsius,,,,Recommended,,,,,EN,Cassava,CO_334:0002100,Pasting temperature,Viscosity trait,Temperature at which the viscosity trace first raises above the baseline during the initial heating phase.,pstemp,,,,,Recommended,,CO_334:0010539,Measurement: Pasting temperature_method,Measurement,Temperature at which the viscosity trace first raises above the baseline during the initial heating phase.,,,CO_334:0100703,temperature celsius,Numerical,,,,,,,,,,,,,,
,CO_334:0002116,cassava white leaf spot disease severity by visual rating 1-5,cwlsds,,,Recommended,,,,,EN,Cassava,CO_334:0002110,Cassava white leaf spot disease severity,fungal disease,Severity of white leaf spot caused by Phaeoramularia manihotis (previosly named Passalora manihotis),cwlsds,,,,,Recommended,,CO_334:0010543,Visual Observation: Cassava white leaf spot disease severity_method,Estimation,"Visual rating of symptoms in response to the white leaf spot disease caused by Passalora maninhotis. Symptoms rated from: 0 = clean, no infection, 1 = Few leaves affected from the lower third part of the plant, 2 = > 50% of affected leaves at the lower third of the plant, 3 = Affected leaves on the middle and upper third of the plant, 4 = low incidence distributed all over the plant, 5 = Middle incidence distributed all over the plant with yellowed leaves and/or defoliation of the lower third part of the plant, 6 = Plant fully defoliated.",,,CO_334:0100705,5 pt scale,Nominal,,,,,0 = clean,1 = Few leaves affected from the lower third part of the plant,2 =,3 = Affected leaves on the middle and upper third of the plant,4 = low incidence distributed all over the plant,5 = Middle incidence distributed all over the plant with yellowed leaves and,6 = Plant fully defoliated,,,
,CO_334:0002117,cassava white leaf spot disease incidence in proportion,,,,Recommended,,,,,EN,Cassava,CO_334:0002111,Cassava white leaf spot disease incidence,fungal disease,Proportion of plants showing symptoms of disease caused by Phaeoramularia manihotis (previosly named Passalora manihotis).,cwlsdi,,,,,Recommended,,CO_334:0010542,Counting: Cassava white leaf spot disease incidence_method,Counting,Count of the number of plants showing symptoms of white leaf spot relative to the total number of plants in a plot.,,,CO_334:0100617,proportion,Numerical,,,,,,,,,,,,,,
,CO_334:0002118,cassava brown leaf spot disease severity by visual rating 1-5,cblsds,,,Recommended,,,,,EN,Cassava,CO_334:0002112,Cassava brown leaf spot disease severity,fungal disease,Severity of brown leaf spot disease caused by Passalora henningsii.,cblsds,,,,,Recommended,,CO_334:0010544,Visual Observation: Cassava brown leaf spot disease severity_method,Estimation,"Visual rating of symptoms in response to the brown leaf spot disease caused by Passalora henningsii. Symptoms rated from: 0 = clean, no infection, 1 = Few leaves affected from the lower third part of the plant, 2 = Low incidence at the lower third part of the plant, 3 = middle incidence distributed at the lower and middle parts of the plant with yellowed leaves and/or defoliation, 4 = high incidence distributed all over the plant with yellowed leaves and/or defoliation, 5 = Plant fully defoliated.",,,CO_334:0100705,5 pt scale,Nominal,,,,,0 = clean,1 = Few leaves affected from the lower third part of the plant,2 = Low incidence at the lower third part of the plant,3 = middle incidence distributed at the lower and middle parts of the plant with yellowed leaves and,4 = high incidence distributed all over the plant with yellowed leaves and,5 = Plant fully defoliated,,,,
,CO_334:0002119,cassava brown leaf spot disease incidence in proportion,cblsdi,,,Recommended,,,,,EN,Cassava,CO_334:0002113,Cassava brown leaf spot disease incidence,fungal disease,Proportion of symptom of brown leaf spot disease caused by Passalora henningsii.,,,,,,Recommended,,CO_334:0010541,Counting: Cassava brown leaf spot disease incidence_method,Counting,Count of the number plants showing symptoms of brown leaf spot relative to the total number of plants in a plot.,,,CO_334:0100617,proportion,Numerical,,,,,,,,,,,,,,
,CO_334:0002120,cassava blight leaf spot disease severity by visual rating 1-5,cbllsds,,,Recommended,,,,,EN,Cassava,CO_334:0002114,Cassava blight leaf spot disease severity,fungal disease,Severity of blight leaf spot disease caused by Passalora vicosae.,cbllsds,,,,,Recommended,,CO_334:0010545,Visual Observation: Cassava blight leaf spot disease severity_method,Estimation,"Visual rating of symptoms in response to the blight leaf spot disease caused by Passalora vicosae. Symptoms rated from: 0 = clean, no infection, 1 = Few leaves affected from the lower third part of the plant, 2 = Low incidence at the lower third part of the plant, 3 = middle incidence distributed at the lower and middle parts of the plant with yellowed leaves and/or defoliation, 4 = high incidence distributed all over the plant with yellowed leaves and/or defoliation, 5 = Plant fully defoliated.",,,CO_334:0100705,5 pt scale,Nominal,,,,,0 = clean,1 = Few leaves affected from the lower third part of the plant,2 = Low incidence at the lower third part of the plant,3 = middle incidence distributed at the lower and middle parts of the plant with yellowed leaves and,4 = high incidence distributed all over the plant with yellowed leaves and,5 = Plant fully defoliated,,,,
,CO_334:0002121,cassava blight leaf spot disease incidence in proportion,cbllsdi,,,Recommended,,,,,EN,Cassava,CO_334:0002115,Cassava blight leaf spot disease incidence,fungal disease,Proportion of symptoms caused by blight spot disease.,cbllsdi,,,,,Recommended,,CO_334:0010540,Counting: Cassava blight leaf spot disease incidence_method,Counting,"Count of the number of plants showing symptoms of blight leaf spot relative to the total nu,ber of plants in a plot.",,,CO_334:0100617,proportion,Numerical,,,,,,,,,,,,,,
,CO_334:0002122,gari yield in percentage,,,,Recommended,,,,,EN,Cassava,CO_334:0000374,Gari content,Quality trait,Gari content,"Gari Content - Cassavabase, GarCt",,,,,Recommended,,CO_334:0010546,Calculation: Gari yield_method,Computation,Gari yield calculated as the ratio of Gari initial weight (CO_334:0002020) and Gari fried weight (CO_334:0002026) multiplied by 100.,,,CO_334:0100617,proportion,Numerical,,,,,,,,,,,,,,
,CO_334:0002123,fufu yield in percentage,,,,Recommended,,,,,EN,Cassava,CO_334:0000373,Fufu content,Fufu quality,Fufu weight,fufucnt,,,,,Recommended,,CO_334:0010549,Calculation: Fufu yield in percentage,Computation,Fufu yield calculated as the ratio of fufu dewatered mash weight(CO_334:0002017) and fufu peeled root weight (CO_334:0002013) multiplied by 100.,,,CO_334:0100617,proportion,Numerical,,,,,,,,,,,,,,
,CO_334:0002125,fufu chaff weight in kg,,,,Recommended,,,,,EN,Cassava,CO_334:0002124,Fufu chaff weight,Fufu quality,Fufu chaff weight,,,,,,Recommended,,CO_334:0010547,Measurement: Fufu chaff weight_method,Measurement,Measurement of fufu chaff weight using laboratory scale.,,,CO_334:0100493,kg,Numerical,,,,,,,,,,,,,,
,CO_334:0002126,fufu chaff loss in percentage,,,,Recommended,,,,,EN,Cassava,CO_334:0002127,Fufu chaff loss,Fufu quality,Fufu chaff loss relative to dewatered mash weight,,,,,,Recommended,,,,,,,,CO_334:0100583,pct (%),Numerical,,,,,,,,,,,,,,
